ev_id,damage,cert_max_gr_wt,afm_hrs_last_insp,ev_dow,ev_time,ev_year,ev_month,ev_nr_apt_loc,apt_dist,apt_elev,light_cond,sky_cond_nonceil,sky_nonceil_ht,sky_ceil_ht,sky_cond_ceil,vis_sm,wx_temp,wx_dew_pt,wind_dir_deg,wind_vel_kts,gust_kts,altimeter,ev_highest_injury,wx_cond_basic,dec_latitude,dec_longitude,crew_no,crew_age,med_certf,med_crtf_vldty,crew_tox_perf,severity_class
20080319X00338,DEST,,,Mo,1815.0,2008,2,,0.0,,DAYL,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,FATL,VMC,8.989444,-64.8125,1,39.0,,,N,DEST-FATL
20080228X00246,SUBS,4000.0,45.0,Su,145.0,2008,2,ONAP,0.0,2568.0,NITE,CLER,0.0,0.0,NONE,10.0,59.0,41.0,0.0,,0.0,30.049999237060547,NONE,VMC,33.818054,-111.897781,1,53.0,CL2,WWL,N,SUBS-NONE
20080318X00329,SUBS,6000.0,,We,1700.0,2008,1,OFAP,0.0,3785.0,DAYL,OVCT,2100.0,2100.0,OVC,10.0,32.0,19.0,10.0,21.0,31.0,29.950000762939453,NONE,VMC,34.857776,-102.327224,1,65.0,CL3,WOWL,N,SUBS-NONE
20080220X00221,SUBS,2950.0,,Tu,2205.0,2008,2,ONAP,0.0,5885.0,DAYL,FEW,7000.0,0.0,NONE,10.0,43.0,19.0,30.0,9.0,0.0,30.030000686645508,NONE,VMC,39.569999,-104.849166,1,71.0,CL2,WWL,N,SUBS-NONE
20080220X00215,DEST,5200.0,73.0,We,1855.0,2008,2,ONAP,0.0,,DAYL,CLER,0.0,0.0,NONE,10.0,54.0,28.0,200.0,14.0,0.0,29.8700008392334,FATL,VMC,38.149444,-98.320274,1,27.0,CL2,WWL,Y,DEST-FATL
20080220X00216,DEST,6785.0,,Su,45.0,2008,2,OFAP,1.0,1364.0,NITE,OVCT,300.0,300.0,OVC,6.0,34.0,32.0,20.0,10.0,0.0,29.6299991607666,FATL,IMC,37.787498,-97.125556,1,49.0,CL3,WWL,Y,DEST-FATL
20080222X00231,SUBS,8675.0,,We,215.0,2008,2,,0.0,,NITE,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,NONE,VMC,38.570556,-90.156112,1,28.0,CL1,WWL,N,SUBS-NONE
20080326X00387,SUBS,3800.0,,Tu,1550.0,2008,2,ONAP,0.0,1003.0,DAYL,CLER,0.0,0.0,NONE,10.0,48.0,27.0,230.0,12.0,0.0,30.18000030517578,NONE,VMC,33.875556,-84.30194,1,82.0,CL2,WWL,N,SUBS-NONE
20080321X00364,SUBS,,12.0,We,1619.0,2008,2,OFAP,0.0,,DAYL,FEW,3600.0,0.0,NONE,10.0,73.0,55.0,80.0,12.0,0.0,30.209999084472656,NONE,VMC,26.810214,-80.659889,1,78.0,CL3,WWL,N,SUBS-NONE
20080228X00243,MINR,118000.0,,Mo,2030.0,2008,2,OFAP,5.0,542.0,DAYL,,0.0,6500.0,BKN,10.0,61.0,28.0,20.0,9.0,0.0,30.139999389648438,NONE,VMC,30.19,-97.668609,1,47.0,CL1,WOWL,N,MINR-NONE
20080326X00386,SUBS,,,Th,1415.0,2008,2,ONAP,0.0,,DAYL,CLER,0.0,0.0,NONE,20.0,-9.0,0.0,20.0,10.0,15.0,0.0,NONE,VMC,60.149166,-164.285552,1,63.0,CL2,,N,SUBS-NONE
20080304X00256,DEST,,,We,1852.0,2008,2,,0.0,,,UNK,0.0,0.0,,,45.0,41.0,135.0,9.0,0.0,30.1200008392334,FATL,VMC,49.969444,2.693333,1,,,,N,DEST-FATL
20080221X00224,MINR,10400.0,,Tu,230.0,2008,2,OFAP,30.0,590.0,NITE,FEW,1900.0,0.0,NONE,10.0,7.0,-2.0,270.0,10.0,21.0,30.010000228881836,NONE,VMC,41.458889,-90.511947,1,47.0,CL1,WOWL,N,MINR-NONE
20081124X34243,MINR,82310.0,,Su,1519.0,2008,2,ONAP,0.0,13.0,DAYL,CLER,0.0,6500.0,BKN,10.0,39.0,30.0,0.0,,0.0,30.25,NONE,VMC,38.858333,-77.041664,1,43.0,CL1,WOWL,N,MINR-NONE
20081124X34243,SUBS,166447.0,,Su,1519.0,2008,2,ONAP,0.0,13.0,DAYL,CLER,0.0,6500.0,BKN,10.0,39.0,30.0,0.0,,0.0,30.25,NONE,VMC,38.858333,-77.041664,1,43.0,CL1,WOWL,N,SUBS-NONE
20080411X00460,SUBS,,,Tu,2200.0,2008,2,ONAP,0.0,,DUSK,CLER,0.0,0.0,NONE,10.0,54.0,27.0,290.0,14.0,24.0,30.1299991607666,NONE,VMC,33.989883,-83.720336,1,40.0,CL3,,N,SUBS-NONE
20080222X00232,SUBS,1450.0,2.5999999046325684,Fr,1909.0,2008,2,OFAP,0.0,,DAYL,,0.0,400.0,OVC,1.5,27.0,25.0,140.0,6.0,0.0,29.6200008392334,FATL,IMC,43.669723,-92.605003,1,54.0,CL1,WOWL,Y,SUBS-FATL
20080319X00336,SUBS,3650.0,,Fr,105.0,2008,2,OFAP,3.0,775.0,NITE,,0.0,600.0,OVC,1.25,21.0,19.0,150.0,6.0,0.0,30.299999237060547,FATL,IMC,39.642501,-78.698333,1,76.0,CL2,WWL,Y,SUBS-FATL
20080330X00399,SUBS,2400.0,,Tu,1635.0,2008,2,ONAP,0.0,,DAYL,CLER,0.0,0.0,NONE,10.0,54.0,27.0,250.0,8.0,16.0,30.270000457763672,NONE,VMC,32.509998,-83.767219,1,65.0,CL3,,N,SUBS-NONE
20080228X00245,SUBS,17120.0,97.0,Fr,1445.0,2008,2,ONAP,0.0,6564.0,DAYL,,0.0,100.0,BKN,0.5,32.0,32.0,180.0,9.0,0.0,29.969999313354492,SERS,IMC,36.471668,-110.417778,1,46.0,CL1,WWL,N,SUBS-SERS
20080229X00247,SUBS,3800.0,,Sa,2240.0,2008,2,OFAP,0.0,4186.0,DAYL,CLER,0.0,0.0,NONE,10.0,0.0,0.0,330.0,13.0,20.0,30.040000915527344,MINR,VMC,32.245277,-109.894447,1,32.0,CL3,NONE,N,SUBS-MINR
20080408X00440,SUBS,3700.0,0.5,Tu,2145.0,2008,2,OFAP,0.0,,DAYL,CLER,0.0,2800.0,BKN,10.0,43.0,37.0,280.0,17.0,28.0,29.790000915527344,NONE,VMC,33.993057,-83.183334,1,47.0,CL3,WWL,N,SUBS-NONE
20080403X00424,SUBS,2550.0,,Tu,2100.0,2008,2,ONAP,0.0,4550.0,DAYL,CLER,0.0,0.0,NONE,10.0,50.0,0.0,320.0,4.0,0.0,0.0,NONE,VMC,38.755001,-109.754722,1,38.0,CL2,WOWL,N,SUBS-NONE
20080227X00237,SUBS,5200.0,,Mo,1611.0,2008,2,OFAP,0.0,48.0,DAYL,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,FATL,,63.77111,-24.564443,1,35.0,CL2,WWL,N,SUBS-FATL
20080227X00238,SUBS,2440.0,,Th,1139.0,2008,2,OFAP,0.0,,DAYL,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,FATL,,63.416042,-19.00228,1,67.0,CL2,WWL,N,SUBS-FATL
20080304X00257,SUBS,3800.0,,We,641.0,2008,2,ONAP,0.0,26.0,NITE,SCAT,3500.0,10000.0,BKN,10.0,64.0,57.0,330.0,10.0,0.0,30.0,NONE,VMC,27.975555,-82.533058,1,34.0,CL1,WOWL,N,SUBS-NONE
20080306X00280,SUBS,18300.0,250.0,Th,2350.0,2008,2,ONAP,0.0,88.0,NITE,,0.0,1200.0,OVC,9.0,9.0,3.0,270.0,5.0,0.0,29.389999389648438,NONE,VMC,61.581665,-159.54306,1,56.0,CL1,WWL,N,SUBS-NONE
20080318X00324,SUBS,50.0,0.0,Mo,1850.0,2008,2,ONAP,0.0,18.0,DAYL,CLER,0.0,0.0,NONE,10.0,75.0,64.0,270.0,7.0,0.0,30.030000686645508,MINR,VMC,27.069444,-82.4375,1,67.0,CL3,WWL,N,SUBS-MINR
20080430X00565,SUBS,3816.0,13.600000381469727,We,15.0,2008,2,ONAP,0.0,789.0,DAYL,SCAT,0.0,0.0,NONE,20.0,66.0,34.0,350.0,2.0,0.0,30.100000381469727,NONE,VMC,32.960277,-112.673614,1,27.0,CL1,WWL,N,SUBS-NONE
20080324X00370,SUBS,2500.0,20.0,We,1630.0,2008,2,OFAP,1.0,221.0,DAYL,CLER,0.0,0.0,NONE,10.0,48.0,19.0,310.0,14.0,0.0,30.1200008392334,SERS,VMC,30.597778,-84.55722,1,68.0,CL2,WWL,N,SUBS-SERS
20080312X00305,MINR,,,Tu,416.0,2008,2,,0.0,6450.0,NITE,,0.0,3200.0,OVC,10.0,0.0,0.0,358.0,7.0,0.0,0.0,MINR,VMC,43.606109,-110.738609,1,42.0,CL1,WWL,N,MINR-MINR
20080319X00339,DEST,,,We,948.0,2008,2,,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,FATL,VMC,-33.478889,-70.541946,1,,,,N,DEST-FATL
20080306X00281,SUBS,2200.0,40.0,We,2200.0,2008,2,OFAP,0.0,,DAYL,FEW,6500.0,0.0,NONE,10.0,30.0,16.0,30.0,13.0,0.0,29.700000762939453,FATL,VMC,61.029724,-151.398605,1,49.0,CL3,WWL,Y,SUBS-FATL
20080304X00258,SUBS,2650.0,46.0,Sa,1800.0,2008,1,ONAP,0.0,789.0,DAYL,,0.0,8500.0,OVC,10.0,39.0,54.0,70.0,5.0,0.0,30.209999084472656,NONE,VMC,39.570518,-77.000518,1,57.0,CL3,WWL,N,SUBS-NONE
20080305X00271,DEST,2575.0,2.0,Th,607.0,2008,2,ONAP,0.0,819.0,NITE,CLER,0.0,0.0,NONE,10.0,61.0,39.0,0.0,,0.0,29.950000762939453,FATL,VMC,33.944721,-117.446662,1,35.0,CL3,WOWL,Y,DEST-FATL
20080416X00495,SUBS,,,Fr,1453.0,2008,2,ONAP,0.0,24.0,DAYL,FEW,4600.0,0.0,NONE,10.0,66.0,48.0,80.0,11.0,0.0,30.3799991607666,NONE,VMC,27.659166,-80.418891,1,28.0,CL1,,N,SUBS-NONE
20080321X00359,SUBS,,,We,1530.0,2008,1,ONAP,0.0,,DAYL,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,NONE,VMC,33.429943,-86.990432,1,60.0,CL3,,N,SUBS-NONE
20080307X00283,MINR,154500.0,,Sa,1612.0,2008,3,ONAP,0.0,500.0,DAYL,OVCT,500.0,500.0,OVC,3.0,59.0,54.0,140.0,6.0,0.0,30.270000457763672,NONE,IMC,32.845275,-96.8525,1,46.0,CL1,WWL,N,MINR-NONE
20080413X00463,SUBS,2950.0,,Su,1900.0,2008,3,ONAP,0.0,880.0,DAYL,CLER,0.0,0.0,NONE,10.0,64.0,32.0,200.0,5.0,0.0,30.1200008392334,NONE,VMC,38.334999,-81.731666,1,59.0,CL3,WOWL,N,SUBS-NONE
20080416X00490,SUBS,1670.0,,Su,2047.0,2008,3,ONAP,0.0,49.0,DAYL,CLER,0.0,0.0,NONE,10.0,37.0,12.0,310.0,16.0,23.0,30.139999389648438,NONE,VMC,42.190555,-71.173057,1,68.0,CL3,WWL,N,SUBS-NONE
20080305X00263,DEST,,,Su,1443.0,2008,3,,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,FATL,VMC,-22.983333,-43.366664,1,,,,N,DEST-FATL
20080407X00435,SUBS,,,Fr,2030.0,2008,2,ONAP,0.0,,DAYL,SCAT,9000.0,0.0,NONE,10.0,55.0,21.0,190.0,11.0,0.0,30.100000381469727,NONE,VMC,39.322223,-120.143608,1,52.0,CL3,,N,SUBS-NONE
20080311X00297,DEST,12000.0,,Tu,2115.0,2008,3,OFAP,0.0,,DAYL,CLER,0.0,0.0,NONE,10.0,52.0,16.0,150.0,9.0,0.0,29.860000610351562,FATL,VMC,35.472221,-97.667221,1,44.0,CL1,WOWL,Y,DEST-FATL
20080404X00430,SUBS,2325.0,,Mo,1540.0,2008,3,OFAP,11.0,1243.0,DAYL,CLER,0.0,0.0,NONE,10.0,55.0,0.0,210.0,10.0,15.0,0.0,NONE,VMC,33.269165,-111.811111,1,27.0,CL2,WOWL,N,SUBS-NONE
20080305X00272,SUBS,3850.0,,Mo,20.0,2008,3,OFAP,0.0,,DAYL,CLER,0.0,0.0,NONE,10.0,39.0,0.0,0.0,,0.0,0.0,SERS,VMC,37.625556,-118.840835,1,48.0,CL3,WOWL,N,SUBS-SERS
20080322X00366,SUBS,1450.0,1.5,Su,1855.0,2008,3,ONAP,0.0,719.0,DAYL,CLER,0.0,0.0,NONE,10.0,64.0,39.0,180.0,10.0,17.0,30.1200008392334,NONE,VMC,35.48611,-84.931114,1,57.0,CL3,WWL,N,SUBS-NONE
20080307X00284,SUBS,,,Tu,1930.0,2008,1,,0.0,,DAYL,CLER,0.0,0.0,NONE,10.0,10.0,-4.0,260.0,13.0,18.0,29.950000762939453,NONE,VMC,44.857223,-93.032775,1,23.0,CL1,WOWL,N,SUBS-NONE
20080321X00353,SUBS,,,Su,1643.0,2008,3,ONAP,0.0,182.0,DAYL,CLER,0.0,0.0,NONE,10.0,37.0,12.0,310.0,11.0,14.0,30.270000457763672,NONE,VMC,40.941944,-74.308609,1,37.0,CL2,WOWL,N,SUBS-NONE
20080414X00468,SUBS,5100.0,320.0,Th,1910.0,2008,2,ONAP,0.0,489.0,DAYL,CLER,0.0,0.0,NONE,10.0,61.0,28.0,190.0,10.0,17.0,30.270000457763672,NONE,VMC,31.605833,-90.409164,1,75.0,CL3,,N,SUBS-NONE
20080502X00584,SUBS,,,We,1630.0,2008,3,,0.0,,DAYL,FEW,7000.0,0.0,NONE,10.0,57.0,37.0,240.0,11.0,18.0,29.700000762939453,NONE,VMC,38.309165,-76.550003,1,47.0,CL2,,N,SUBS-NONE
20080320X00343,SUBS,2650.0,,We,1620.0,2008,3,ONAP,0.0,577.0,DAYL,CLER,0.0,0.0,NONE,10.0,61.0,34.0,0.0,6.0,0.0,29.950000762939453,NONE,VMC,29.340555,-98.471946,1,28.0,CL2,WOWL,N,SUBS-NONE
20080327X00392,SUBS,3350.0,,We,1830.0,2008,3,ONAP,0.0,,DAYL,,0.0,1100.0,OVC,2.0,34.0,0.0,60.0,10.0,0.0,0.0,NONE,VMC,63.0,-156.0,1,56.0,CL2,,N,SUBS-NONE
20080610X00818,SUBS,1750.0,,Tu,1430.0,2008,3,OFAP,0.0,,DAYL,FEW,3000.0,7000.0,OVC,10.0,30.0,0.0,70.0,25.0,35.0,0.0,NONE,VMC,62.533332,-153.616668,1,23.0,CL2,WOWL,N,SUBS-NONE
20080310X00289,SUBS,,,Sa,2130.0,2008,2,ONAP,0.0,,DAYL,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,NONE,VMC,44.627777,-93.228057,1,48.0,CL3,,N,SUBS-NONE
20080310X00291,SUBS,,41.0,Sa,2000.0,2008,2,OFAP,10.0,,DAYL,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,NONE,VMC,42.322776,-88.836112,1,64.0,CL2,,N,SUBS-NONE
20080509X00645,SUBS,,,We,1015.0,2008,2,,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,FATL,VMC,-24.383333,115.01667,1,,,,N,SUBS-FATL
20080404X00429,SUBS,,,Su,115.0,2008,3,ONAP,0.0,,DAYL,CLER,0.0,0.0,NONE,10.0,73.0,27.0,280.0,16.0,22.0,29.899999618530273,NONE,VMC,32.446666,-111.002777,1,61.0,CL3,,N,SUBS-NONE
20080320X00341,SUBS,,39.0,Th,2130.0,2008,3,ONAP,0.0,466.0,DAYL,CLER,0.0,0.0,NONE,10.0,50.0,28.0,270.0,4.0,0.0,0.0,NONE,VMC,39.990276,-75.581947,1,43.0,CL3,WWL,N,SUBS-NONE
20080325X00383,SUBS,1450.0,,Tu,2345.0,2008,2,ONAP,0.0,292.0,DAYL,CLER,0.0,0.0,NONE,10.0,43.0,19.0,180.0,3.0,0.0,30.149999618530273,NONE,VMC,35.903331,-89.397224,1,68.0,CL2,WWL,N,SUBS-NONE
20080518X00690,SUBS,,,Th,1730.0,2008,3,ONAP,0.0,,DAYL,SCAT,2500.0,5000.0,BKN,5.0,73.0,70.0,130.0,9.0,0.0,30.030000686645508,NONE,VMC,26.197221,-80.170555,1,55.0,CL3,,N,SUBS-NONE
20080318X00327,SUBS,13870.0,65.0,Sa,1430.0,2008,3,ONAP,0.0,18.0,DAYL,SCAT,3000.0,7000.0,OVC,10.0,68.0,63.0,270.0,19.0,26.0,30.170000076293945,NONE,VMC,27.175556,-80.219169,1,76.0,CL3,WWL,N,SUBS-NONE
20080311X00294,SUBS,2300.0,39.099998474121094,Sa,2315.0,2008,3,OFAP,0.0,,DAYL,CLER,0.0,0.0,NONE,10.0,52.0,25.0,110.0,6.0,0.0,30.059999465942383,FATL,VMC,32.033332,-96.142776,1,42.0,NONE,NONE,Y,SUBS-FATL
20080603X00781,SUBS,2550.0,,Sa,1455.0,2008,3,ONAP,0.0,639.0,DAYL,,0.0,300.0,OVC,1.0,45.0,43.0,270.0,4.0,0.0,29.450000762939453,NONE,VMC,38.142223,-78.454719,1,45.0,CL2,WOWL,N,SUBS-NONE
20080416X00489,SUBS,3400.0,,Mo,1715.0,2008,2,ONAP,0.0,,DAYL,CLER,0.0,0.0,NONE,10.0,73.0,52.0,310.0,6.0,0.0,30.059999465942383,NONE,VMC,28.703611,-81.575553,1,61.0,CL3,WWL,N,SUBS-NONE
20080403X00421,SUBS,,,We,2100.0,2008,3,ONAP,0.0,,DAYL,CLER,0.0,0.0,NONE,10.0,39.0,0.0,270.0,4.0,0.0,0.0,NONE,VMC,42.726665,-114.45639,1,63.0,CL2,,N,SUBS-NONE
20080317X00320,SUBS,2300.0,,Fr,2300.0,2008,3,ONAP,0.0,4124.0,DAYL,CLER,0.0,0.0,NONE,10.0,61.0,0.0,0.0,,0.0,0.0,NONE,VMC,37.373054,-118.363609,1,61.0,CL3,WWL,N,SUBS-NONE
20080403X00423,SUBS,1750.0,,Sa,2005.0,2008,3,ONAP,0.0,62.0,DAYL,CLER,0.0,0.0,NONE,10.0,63.0,48.0,340.0,7.0,0.0,30.149999618530273,NONE,VMC,37.666667,-121.301109,1,55.0,CL2,WWL,N,SUBS-NONE
20080317X00318,SUBS,1692.0,39.79999923706055,Mo,1915.0,2008,3,OFAP,0.0,,DAYL,CLER,0.0,0.0,NONE,10.0,73.0,27.0,0.0,,0.0,30.280000686645508,NONE,VMC,33.622776,-111.910278,1,35.0,CL1,WOWL,N,SUBS-NONE
20080317X00315,DEST,3800.0,180.60000610351562,Tu,123.0,2008,3,OFAP,12.0,42.0,NDRK,FEW,600.0,2200.0,BKN,2.5,59.0,55.0,330.0,11.0,0.0,30.200000762939453,FATL,IMC,30.034721,-92.066665,1,60.0,CL2,WWL,Y,DEST-FATL
20080416X00492,SUBS,3190.0,50.0,Tu,1850.0,2008,3,OFAP,0.0,,DAYL,,0.0,3000.0,VV,5.0,0.0,0.0,0.0,,0.0,0.0,MINR,IMC,64.709724,-162.762771,1,72.0,CL1,WOWL,N,SUBS-MINR
20080317X00319,SUBS,1764.0,75.0,Su,2220.0,2008,3,ONAP,0.0,4529.0,DAYL,FEW,9000.0,0.0,NONE,10.0,46.0,25.0,240.0,5.0,0.0,30.260000228881836,NONE,VMC,40.141387,-111.661109,1,59.0,CL3,WWL,N,SUBS-NONE
20080325X00384,SUBS,2650.0,78.0,Tu,2115.0,2008,3,ONAP,0.0,801.0,DAYL,,7000.0,9000.0,BKN,10.0,63.0,34.0,260.0,9.0,0.0,29.979999542236328,NONE,VMC,34.915832,-81.95639,1,57.0,CL2,WWL,N,SUBS-NONE
20080320X00346,SUBS,1764.0,,Sa,2015.0,2008,3,OFAP,0.0,,DAYL,CLER,0.0,0.0,NONE,10.0,79.0,59.0,30.0,13.0,0.0,30.149999618530273,NONE,VMC,24.516666,-81.360557,1,48.0,CL3,WOWL,N,SUBS-NONE
20080321X00352,SUBS,7210.0,15.699999809265137,Tu,450.0,2008,3,ONAP,0.0,3314.0,NDRK,CLER,0.0,0.0,NONE,10.0,50.0,19.0,0.0,,0.0,30.270000457763672,NONE,VMC,36.616664,-116.01667,1,35.0,CL1,WOWL,N,SUBS-NONE
20080321X00349,SUBS,2550.0,72.5,Th,1300.0,2008,3,OFAP,17.0,34.0,DAYL,CLER,0.0,0.0,NONE,7.0,59.0,57.0,300.0,4.0,0.0,30.059999465942383,FATL,VMC,27.167222,-80.60028,1,36.0,CL1,WWL,Y,SUBS-FATL
20080402X00413,SUBS,2450.0,,Su,1800.0,2008,3,ONAP,0.0,,DAYL,CLER,0.0,0.0,NONE,10.0,46.0,14.0,330.0,12.0,18.0,30.290000915527344,NONE,VMC,37.505001,-77.319442,1,27.0,CL1,,N,SUBS-NONE
20080414X00474,SUBS,950.0,,Th,1300.0,2008,3,ONAP,0.0,,DAYL,CLER,0.0,0.0,NONE,10.0,57.0,46.0,340.0,5.0,0.0,30.06999969482422,SERS,VMC,30.252222,-82.924163,1,65.0,SPRT,,N,SUBS-SERS
20080414X00470,SUBS,1800.0,,Mo,40.0,2008,3,ONAP,0.0,1580.0,DUSK,CLER,0.0,0.0,NONE,10.0,55.0,25.0,300.0,5.0,0.0,30.170000076293945,NONE,VMC,38.145,-98.08361,1,46.0,CL3,WOWL,N,SUBS-NONE
20080325X00385,SUBS,1600.0,,Th,1920.0,2008,3,OFAP,0.0,1154.0,DAYL,SCAT,9000.0,0.0,NONE,10.0,72.0,39.0,180.0,15.0,19.0,29.860000610351562,SERS,VMC,36.610553,-83.73722,1,65.0,CL3,UNK,N,SUBS-SERS
20080404X00431,SUBS,,,Fr,500.0,2008,3,ONAP,0.0,,NITE,CLER,0.0,0.0,NONE,10.0,0.0,0.0,310.0,6.0,0.0,0.0,NONE,VMC,40.869167,-111.92694,1,51.0,CL3,,N,SUBS-NONE
20080415X00488,SUBS,,,We,1930.0,2008,3,ONAP,0.0,19.0,DAYL,FEW,2900.0,5000.0,BKN,10.0,75.0,66.0,170.0,8.0,0.0,29.959999084472656,NONE,VMC,26.683055,-80.095558,1,57.0,CL2,WOWL,N,SUBS-NONE
20080327X00391,SUBS,,0.0,Fr,0.0,2008,3,ONAP,0.0,,DAYL,CLER,0.0,0.0,NONE,10.0,30.0,18.0,0.0,,0.0,30.06999969482422,MINR,VMC,61.416389,-149.507217,1,67.0,CL1,,N,SUBS-MINR
20080319X00332,DEST,3400.0,30.0,Sa,350.0,2008,3,OFAP,4.0,709.0,NITE,,0.0,2400.0,BKN,3.0,50.0,46.0,340.0,4.0,0.0,29.59000015258789,FATL,VMC,38.905555,-78.318885,1,54.0,CL3,WWL,Y,DEST-FATL
20080518X00691,SUBS,,,Fr,2345.0,2008,3,OFAP,10.0,,DAYL,CLER,0.0,0.0,NONE,10.0,72.0,50.0,270.0,4.0,0.0,29.670000076293945,MINR,VMC,33.45,-88.583335,1,41.0,CL2,,N,SUBS-MINR
20080408X00438,SUBS,6300.0,4.599999904632568,Sa,1831.0,2008,3,ONAP,0.0,13.0,DAYL,SCAT,5500.0,0.0,NONE,10.0,90.0,63.0,240.0,14.0,18.0,29.899999618530273,NONE,VMC,26.196666,-80.169998,1,44.0,CL1,WWL,N,SUBS-NONE
20080321X00348,DEST,2575.0,,Su,1434.0,2008,3,OFAP,0.0,,DAYL,,0.0,1400.0,OVC,10.0,39.0,0.0,300.0,9.0,0.0,30.139999389648438,FATL,VMC,36.933055,-81.381668,1,36.0,CL1,,Y,DEST-FATL
20080321X00355,SUBS,12500.0,,Tu,1920.0,2008,2,ONAP,0.0,910.0,DAYL,,0.0,500.0,OVC,0.75,30.0,28.0,30.0,7.0,0.0,29.899999618530273,NONE,IMC,41.691387,-93.56639,1,54.0,CL2,WWL,N,SUBS-NONE
20080321X00358,SUBS,1280.0,,Sa,1755.0,2008,2,,0.0,,DAYL,CLER,0.0,0.0,NONE,10.0,21.0,9.0,180.0,15.0,0.0,30.040000915527344,NONE,VMC,43.549827,-90.880142,1,48.0,CL3,WOWL,N,SUBS-NONE
20080324X00373,SUBS,3800.0,,Fr,154.0,2008,2,ONAP,0.0,413.0,NDRK,,0.0,8500.0,OVC,10.0,36.0,28.0,140.0,5.0,0.0,29.940000534057617,NONE,VMC,38.570556,-90.156112,1,25.0,CL1,WWL,N,SUBS-NONE
20080321X00356,SUBS,2650.0,,Fr,1805.0,2008,2,OFAP,0.0,,DAYL,,0.0,20000.0,BKN,10.0,45.0,32.0,190.0,16.0,0.0,29.8700008392334,NONE,VMC,39.256389,-89.614997,1,19.0,CL2,WWL,N,SUBS-NONE
20080324X00372,SUBS,1500.0,,We,2100.0,2008,2,ONAP,0.0,895.0,DAYL,CLER,0.0,0.0,NONE,10.0,28.0,10.0,360.0,9.0,0.0,29.81999969482422,NONE,VMC,45.683887,-92.687225,1,47.0,CL3,WOWL,N,SUBS-NONE
20080401X00412,SUBS,,,Su,2000.0,2008,3,,0.0,,DAYL,CLER,0.0,0.0,NONE,10.0,64.0,43.0,90.0,16.0,21.0,30.040000915527344,NONE,VMC,33.905555,-94.855552,1,41.0,CL3,WOWL,N,SUBS-NONE
20080418X00516,SUBS,2900.0,,Mo,2049.0,2008,3,ONAP,0.0,8.0,DAYL,,0.0,4100.0,BKN,10.0,75.0,57.0,90.0,17.0,0.0,30.200000762939453,NONE,VMC,25.906944,-80.278335,1,33.0,CL2,WOWL,N,SUBS-NONE
20080425X00556,SUBS,,,Tu,2130.0,2008,3,ONAP,0.0,5301.0,DAYL,CLER,0.0,0.0,NONE,10.0,46.0,25.0,30.0,3.0,0.0,0.0,MINR,VMC,38.736389,-112.098892,1,21.0,CL3,WWL,N,SUBS-MINR
20080401X00405,SUBS,,,Fr,1700.0,2008,3,ONAP,0.0,3603.0,DAYL,FEW,0.0,0.0,BKN,10.0,0.0,0.0,270.0,20.0,25.0,0.0,NONE,VMC,36.810832,-111.644447,1,50.0,CL3,,N,SUBS-NONE
20080425X00557,SUBS,,,Sa,1957.0,2008,3,ONAP,0.0,1478.0,DAYL,CLER,0.0,0.0,NONE,10.0,66.0,10.0,0.0,4.0,19.0,29.809999465942383,NONE,VMC,33.688331,-112.082496,1,23.0,CL3,,N,SUBS-NONE
20080325X00382,SUBS,1600.0,,Tu,1755.0,2008,3,OFAP,1.0,1394.0,DAYL,CLER,0.0,0.0,NONE,35.0,59.0,28.0,240.0,6.0,0.0,30.1299991607666,MINR,VMC,33.460834,-111.728332,1,25.0,CL1,WOWL,N,SUBS-MINR
20080319X00333,SUBS,4400.0,2.0,We,1740.0,2008,3,ONAP,0.0,6348.0,DAYL,CLER,0.0,0.0,NONE,10.0,57.0,18.0,350.0,10.0,18.0,30.049999237060547,NONE,VMC,35.6175,-106.093612,1,68.0,CL3,WWL,N,SUBS-NONE
20080401X00406,SUBS,,,Sa,2315.0,2008,3,,0.0,,DAYL,CLER,0.0,0.0,,10.0,30.0,18.0,90.0,7.0,0.0,30.010000228881836,NONE,VMC,42.500911,-90.089263,1,39.0,CL3,,N,SUBS-NONE
20080417X00511,SUBS,3400.0,38.0,Th,1250.0,2008,3,ONAP,0.0,413.0,DAYL,CLER,0.0,0.0,NONE,10.0,43.0,36.0,250.0,5.0,0.0,30.229999542236328,NONE,VMC,34.54861,-89.024169,1,47.0,CL3,WOWL,N,SUBS-NONE
20080411X00462,SUBS,,,Tu,2230.0,2008,3,ONAP,0.0,4555.0,DAYL,CLER,0.0,0.0,NONE,10.0,52.0,21.0,130.0,5.0,0.0,30.1299991607666,NONE,VMC,38.755001,-109.754722,1,54.0,CL2,,N,SUBS-NONE
