severity_class,ev_year_1.0,ev_year_2.0,ev_year_3.0,ev_year_4.0,ev_year_5.0,ev_year_6.0,ev_year_7.0,ev_year_8.0,ev_year_9.0,ev_year_10.0,ev_year_11.0,ev_year_12.0,ev_year_13.0,ev_year_14.0,ev_year_15.0,ev_year_16.0,ev_year_17.0,ev_month_1.0,ev_month_2.0,ev_month_3.0,ev_month_4.0,ev_month_5.0,ev_month_6.0,ev_month_7.0,ev_month_8.0,ev_month_9.0,ev_month_10.0,ev_month_11.0,ev_month_12.0,ev_dow_1.0,ev_dow_2.0,ev_dow_3.0,ev_dow_4.0,ev_dow_5.0,ev_dow_6.0,ev_dow_7.0,ev_nr_apt_loc_1.0,ev_nr_apt_loc_2.0,light_cond_1.0,light_cond_2.0,light_cond_3.0,light_cond_4.0,light_cond_5.0,light_cond_6.0,light_cond_7.0,sky_cond_nonceil_1.0,sky_cond_nonceil_2.0,sky_cond_nonceil_3.0,sky_cond_nonceil_4.0,sky_cond_nonceil_5.0,sky_cond_nonceil_6.0,sky_cond_nonceil_7.0,sky_cond_nonceil_8.0,sky_cond_nonceil_9.0,wx_cond_basic_1.0,wx_cond_basic_2.0,acft_category_1,acft_category_2,acft_category_3,acft_category_4,acft_category_5,acft_category_6,acft_category_7,acft_category_8,acft_category_9,acft_category_10,acft_category_11,category_no_1.0,category_no_2.0,category_no_3.0,category_no_4.0,category_no_5.0,Cause_Factor_1,Cause_Factor_2,eng_type_1.0,eng_type_2.0,eng_type_3.0,eng_type_4.0,eng_type_5.0,eng_type_6.0,eng_type_7.0,eng_type_8.0,eng_type_9.0,eng_type_10.0,eng_type_12.0,eng_type_13.0,eng_type_14.0,eng_type_15.0,eng_type_16.0,eng_type_17.0,eng_type_18.0,eng_type_19.0,eng_type_20.0,eng_type_21.0,eng_type_23.0,eng_type_24.0,eng_type_25.0,eng_type_26.0,eng_type_27.0,eng_type_28.0,eng_type_29.0,eng_type_30.0,eng_type_31.0,eng_type_32.0,eng_type_33.0,eng_type_34.0,eng_type_35.0,eng_type_36.0,eng_type_37.0,eng_type_38.0,eng_type_39.0,eng_type_40.0,eng_type_41.0,eng_type_42.0,eng_type_43.0,homebuilt_1.0,homebuilt_2.0,med_certf_1.0,med_certf_2.0,med_certf_3.0,med_certf_4.0,med_certf_5.0,med_certf_6.0,med_certf_7.0,med_certf_8.0,med_certf_9.0,med_certf_10.0,med_certf_11.0,med_certf_12.0,med_certf_13.0,med_certf_14.0,med_crtf_vldty_1.0,med_crtf_vldty_2.0,med_crtf_vldty_3.0,med_crtf_vldty_4.0,med_crtf_vldty_5.0,med_crtf_vldty_6.0,med_crtf_vldty_7.0,crew_tox_perf_1.0,crew_tox_perf_2.0,ev_time,apt_dist,apt_elev,sky_nonceil_ht,sky_ceil_ht,vis_sm,wx_temp,wx_dew_pt,wind_dir_deg,wind_vel_kts,gust_kts,altimeter,dec_latitude,dec_longitude,cert_max_gr_wt,afm_hrs_last_insp,afm_hrs,crew_age
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.75741963592047,-0.054202041224148,-0.49258541860854,1.9730646922788,-0.31732918707666,-0.013329449341461,0.79323005745406,0.19105362864394,1.8687328690483,0.2585571683468,1.0285632462298,-0.0010989958227541,-0.010352901996297,-0.0014404427114309,-0.1470178563164,-0.0065953135939086,-0.10113182756685,1.9268286462861
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.16698368510713,-0.054202041224148,-0.49258541860854,-0.3514289924841,0.59690925387731,-0.075729561364995,0.27517495302306,0.23030467982891,-0.98645067829318,-0.46256259867118,-0.23851570025841,-0.0014321070661781,-0.0103601647384,-0.0031658226260781,-0.082151136661691,-0.0065953135939086,-0.14693877109774,0.41534210241739
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.86617296780607,-0.054202041224148,-0.42589617985554,-0.3514289924841,0.06761331437764,-0.10024389108852,0.71143188307021,0.5835641404936,-0.98645067829318,-0.46256259867118,4.1962606124503,-0.0018984678899239,-0.010396032097485,-0.0004315654057517,-0.11690116504814,-0.0065953135939086,-0.19676114922533,-0.088486745538862
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0324102036883,-0.050253705861846,-0.39895103288462,-0.3514289924841,-0.31732918707666,-0.013329449341461,1.0113585224776,0.76019387082595,0.89518890877997,0.018183912674139,-0.23851570025841,-0.0022315918407278,-0.010392130953535,-0.001364604156721,-0.13195951068227,-0.0065953135939086,-0.19676114922533,-1.5369946834131
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.042694162952156,-0.054202041224148,-0.49393267595709,-0.3514289924841,-0.31732918707666,-0.013329449341461,0.65689976681432,0.54431308930864,1.3042409929263,0.018183912674139,-0.23851570025841,-0.0035640495218045,-0.010359905868259,0.0002574533543542,-0.13195951068227,-0.0065953135939086,-0.19676114922533,-2.0408235313693
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.15150821541499,-0.054202041224148,-0.49258541860854,-0.3514289924841,-0.31732918707666,-0.013329449341461,-1.4425867090376,-0.71172054861028,-0.98645067829318,-0.46256259867118,-0.23851570025841,-0.20143515247217,-0.010383568291474,-0.0024491058183854,-0.14354285347776,-0.004291304426907,-0.068554805902978,-1.5999732894076
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.40008725972493,-0.054202041224148,-0.21572403348241,-0.3514289924841,-0.31732918707666,-0.031158052776756,1.1476888131174,0.34805783338381,-0.98645067829318,-0.46256259867118,-0.23851570025841,-0.0026979526644735,-0.010378350590784,-0.0029172635122405,-0.1447011877573,-0.0065953135939086,0.0046743565468871,-1.1591230474459
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,-0.0038536872787277,-0.054202041224148,-0.49258541860854,-0.3514289924841,-0.31732918707666,-0.013329449341461,0.65689976681432,0.36768335897629,1.3860514097556,-0.46256259867118,-0.23851570025841,-0.0022315918407278,-0.010371289606727,-0.0030573838654688,-0.1470178563164,-0.0065953135939086,-0.16634117992969,1.8008714342971
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0355174417422,-0.054202041224148,-0.49258541860854,0.68167931185495,1.8479723836038,-0.013329449341461,0.41150524366279,0.40693441016126,1.5496722434141,0.73930367969212,-0.23851570025841,-0.0014321070661781,-0.010346736982632,-0.0031383298522691,-0.13195951068227,-0.0058018619058772,-0.089754761750921,0.98214955636816
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.17475178024181,-0.054202041224148,-0.49258541860854,-0.3514289924841,-0.31732918707666,-0.013329449341461,-1.4425867090376,-0.71172054861028,-0.98645067829318,-0.46256259867118,-0.23851570025841,-0.20143515247217,-0.010499996826312,0.013493185774258,-0.12037616788679,-0.0065953135939086,-0.19676114922533,0.22640628443379
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.55544916241864,-0.054202041224148,-0.49258541860854,-0.3514289924841,-0.31732918707666,-0.013329449341461,-1.4425867090376,-0.71172054861028,-0.98645067829318,-0.46256259867118,-0.23851570025841,-0.20143515247217,-0.010383568291474,-0.0024491058183854,-0.13195951068227,-0.0065953135939086,-0.19676114922533,-2.2297593493529
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.88326277710238,-0.054202041224148,-0.49258541860854,0.11346974446847,0.35632019046837,-0.022243751059108,0.65689976681432,0.72094281964099,-0.98645067829318,-1.6644288770345,-0.23851570025841,-0.0014987318563393,-0.010379346848292,-0.0006538976444932,-0.13195951068227,-0.0065953135939086,-0.19676114922533,-0.97018722946229
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.053569496140716,-0.054202041224148,-0.49258541860854,-0.3514289924841,-0.31732918707666,-0.013329449341461,0.95682640622174,0.48543651253119,-0.98645067829318,-0.46256259867118,-0.23851570025841,-0.0018984678899239,-0.010381585551168,-0.0028147335914502,-0.10647615653221,-0.0053590558899628,0.03657273527004,-1.0961444414513
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-2.023558422297,-0.054202041224148,-0.49258541860854,-0.3514289924841,-0.31732918707666,-0.013329449341461,-1.4425867090376,-0.71172054861028,-0.98645067829318,-0.46256259867118,-0.23851570025841,-0.20143515247217,-0.010383568291474,-0.0024491058183854,-0.14817619059595,-0.0053955928442273,0.079949953294823,0.60427792040098
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.88947725321013,-0.054202041224148,-0.26826707007569,-0.3514289924841,-0.31732918707666,-0.013329449341461,0.8750282318379,-0.71172054861028,-0.98645067829318,-0.46256259867118,-0.23851570025841,19.738908144403,-0.010381519642847,-0.0009192192522774,-0.15860119911188,-0.0065953135939086,-0.16313325589487,-0.40337977551152
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,-0.019389877548099,-0.054202041224148,0.33732510809558,-0.3514289924841,2.0885614470127,-0.013329449341461,0.60236765055843,0.68169176845602,-0.98645067829318,-0.46256259867118,-0.23851570025841,-0.0012322454030757,-0.01036463296008,-0.001393693511649,-0.13195951068227,-0.0065953135939086,0.26269100520899,-1.9148663193802
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.56321725755333,-0.054202041224148,-0.49258541860854,-0.3514289924841,-0.31732918707666,-0.013329449341461,-1.4425867090376,-0.71172054861028,-0.98645067829318,-0.46256259867118,-0.23851570025841,-0.20143515247217,-0.010383568291474,-0.0024491058183854,-0.13195951068227,-0.0065953135939086,-0.19676114922533,-0.7812514114787
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.14063288222643,-0.054202041224148,-0.49258541860854,-0.3514289924841,-0.31732918707666,-0.013329449341461,0.71143188307021,-0.82947370216518,1.1406201592678,0.49893042401946,-0.23851570025841,0.000499961018966,-0.010362179606477,-0.0020787470359888,-0.12037616788679,0.059034864689795,0.07154297996221,-1.1591230474459
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.53208415643736,-0.054202041224148,-0.49258541860854,-0.3514289924841,-0.31732918707666,-0.013329449341461,-1.4425867090376,-0.71172054861028,-0.98645067829318,-0.46256259867118,-0.23851570025841,-0.20143515247217,-0.010338153366794,0.0061979729284546,-0.15350452828187,-0.0065953135939086,0.044070971433948,0.47832070841192
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.60982582836144,-0.053343707431939,0.10896498751709,-0.3514289924841,-0.31732918707666,-0.013329449341461,0.90229428996585,0.52468756371615,-0.98645067829318,0.018183912674139,-0.23851570025841,19.765557450513,-0.010354752321715,-0.001226770821126,-0.13195951068227,-0.006480794800276,0.042406191083042,0.41534210241739
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-1.6196174752934,-0.052485373639731,-0.46631390031191,1.0690949259821,1.6073833201948,-0.013329449341461,-0.024751686384368,0.19105362864394,0.15889515731656,0.2585571683468,-0.23851570025841,-0.0065621015421417,-0.010305633237848,-0.004777335968683,-0.15049285915505,-0.00646443496147,-0.16086558545647,1.1081067683572
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.875964614738,-0.054202041224148,-0.49258541860854,1.1982334640245,-0.31732918707666,0.25409960218797,0.22064283676716,0.19105362864394,0.97699932560924,0.018183912674139,-0.23851570025841,-0.0069618375757269,-0.01031531495983,-0.0052386986279956,-0.13195951068227,-0.0065953135939086,-0.19676114922533,-1.9148663193802
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-2.1944565152601,-0.054202041224148,-0.49258541860854,-0.3514289924841,1.126205193377,-0.013329449341461,-0.024751686384368,0.23030467982891,1.7132930770726,-0.22218934299852,-0.23851570025841,-0.0043635342963541,-0.010313073851301,-0.0049472708943963,-0.1111094936504,-0.0065953135939086,1.1179899237322,0.91917095037363
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16393716763048,-0.054202041224148,0.92675019808431,-0.3514289924841,-0.31732918707666,-0.013329449341461,1.1476888131174,0.092926000681526,-0.98645067829318,-0.46256259867118,-0.23851570025841,-0.0021649670505673,-0.010371952667252,-0.002995591733377,-0.13195951068227,-0.0064180821195239,0.1456570869734,1.674914222308
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.43892773539836,-0.051627039847522,0.022066888535897,-0.3514289924841,-0.31732918707666,-0.013329449341461,0.71143188307021,0.52468756371615,0.15889515731656,-0.46256259867118,-0.23851570025841,-0.0008324966621107,-0.010355353760495,-0.0011640666382145,-0.13195951068227,-0.0065953135939086,-0.19676114922533,0.47832070841192
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.27579773756996,-0.054202041224148,-0.46227212826627,-0.3514289924841,-0.31732918707666,-0.013329449341461,0.46603735991869,0.34805783338381,1.9587243275605,0.73930367969212,-0.23851570025841,-0.0004993854186866,-0.010352362744552,-0.0031564954003621,-0.12964284212318,-0.0065407808325595,0.43929275422894,0.22640628443379
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.1535317672122,-0.054202041224148,-0.49258541860854,-0.3514289924841,-0.31732918707666,-0.013329449341461,-1.4425867090376,-0.71172054861028,-0.98645067829318,-0.46256259867118,-0.23851570025841,-0.20143515247217,-0.010323381540098,0.0047617668045766,-0.10184281941401,-0.0065953135939086,-0.013586469614964,-1.7889091073912
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.1768967731935,-0.054202041224148,0.18643228505847,1.3273720020669,-0.31732918707666,-0.013329449341461,0.71143188307021,0.52468756371615,-0.65920901097611,-0.46256259867118,-0.23851570025841,-0.0010989958227541,-0.010366422421699,-0.0005636433974889,-0.14354285347776,-0.0064589816905357,-0.12319460301177,-0.34040116951699
